011110111111110000000000,011110110000001111110000,000111001111000011111100,000001110011111100111100,011001001100111111001100,101011110100010001100101,111101011010000100010101,110111100001101010000101,101010000111101101011001,100100101010110111101001,110000011101011010111001,101101110100100010011010,111011101001000100101010,110111010010011001001010,101100000111011110100110,100010011001110111010110,110000101110101001110110,011001000011110011110011,010100100101010101011111,010010010110100110101111,000111001100111100110011,001010101010011010011111,001100011001101001101111,000001111111001111000011
011110111111110000000000,011110110000001111110000,000111001111000011111100,000001110011111100111100,011001001100111111001100,100011100110010111110101,111101011010000100010101,110111100001101010000101,101010000111101101011001,100100101010110111101001,110000011101011010111001,101101110100100010011010,111011101001000100101010,110111010010011001001010,101100000111011110100110,100010011001110111010110,110000101110101001110110,011001000011110011110011,010100100101010101011111,010010010110100110101111,000111001100111100110011,001010101010011010011111,101011110000101001101111,000001111111001111000011
111100010001000110110100,111001001101101011000010,100111001101000100001111,000111110001101010100011,100100000010011111101011,001100111110001010011010,001101010001111001011101,110000111001110100011011,011110001010111000110111,101010110100111100101000,110111011010110010001100,000001011100110111110110,011001100011010000101110,011101111100010101000001,110010110100011001010110,010001100110101110010101,010110100101110011111000,101011010111010010010001,011010010110100111001111,101111100010100101010010,100100111111100001100101,010011011011001101111000,101011101000000011111101,001010101011011111000100
111100010001001110110100,111001001101101011000010,100111001101001100001111,000111110001101010100011,100101000010011111101011,001100111110001010011010,001101010001111001011101,110000111001110110011011,011110001010111000110011,101010110100111100101000,110111011010110010001100,000001011100110110110110,011001100011010000101110,011101111100010101000001,110010110100011001010110,010001100110101110010101,010110100101110011111000,101011010111010010010001,011010010110100111001111,101111100010100101010010,100100111111100001100101,010011011011001101111000,101011101000000011111101,001010101011011111000100
011100110000001110110100,111001000101101011100010,101110001101010100011110,000111100001101100100111,100100000010011111101011,000101111110001010001010,001101010001111001011001,110000111001100110011011,011010001010111000110011,101010110100111100101000,110111011000110010000100,000001011100110101110110,011001110011010000101110,011101101100010101000001,110010110101011001010111,110001000110101100011101,010110100111110011111000,001011010111010110110001,011010010100100111001111,101111110010100101010010,101100011111100001100101,010011011011001101101000,101011101000000011111101,001000101011111111000100
110010100101011010100011,101100001011100000000011,001011011101000000111111,010100011100000111001011,010100010111101010110110,011010010001110101010001,010001100110110100011011,101011000110100111110010,111111011100110010001100,111000000111001101001100,010111101011000011010110,001001111101101110000000,100111110110001001010001,100010011011011110011010,010111010011000110101001,110001001001101011111001,011110101000101100111010,001101000000011110010111,001010110010101011001111,000110001110111101100101,111000111010000110110101,100101110001110101101110,001100100111010011111000,011001011010011001100010
111001110010001111010100,110100110001101001110111,000110001011101111110100,011111001001001100000111,001000110111111101000011,010110010100001111101010,011000011101010011011101,011011100000110110110001,100101000110010111100111,001010111010000010101111,010100101010011110011011,110011101111000101110010,110001011011111010100010,001101011110001000110001,000101110101100110011110,100011010011011100011001,100011101100101011001001,010001100111011000101100,101000001100111100111110,101110100101011010010010,011111000010110001011010,101101111001010101101000,111100000111100110101001,110110111110110100000100
111100010001000110110100,111001001101101011000010,100110001101010100011110,000111110001001110100111,100100000010011111101011,001100111110001010011010,001101010001111001011101,110000111001110110011011,011110001010111000110011,101010110100111100101000,110111011010110010001100,000001011100110111110110,011001100011010000101110,011101111100010101000001,110010110000011001010110,110001100110101100010101,010110100101110011111000,101011010111010010010001,011010010110100111001111,101111100010100101010010,100100111111100001100101,010011011011001101111000,101011101000000011111101,001010101011111111000100
110101000010110011101001,101100010111110100100010,001001111110101000111001,101100011000101011001110,111100101000000110110011,010000110101100011111010,011010001110011010100110,100111000101001000111111,011111010000100101110100,010110111001101001000011,111110110011001010011000,110011011011000100001110,011101101101010001001100,000101001111001111010010,101011100000011101101010,000110110110000111001101,100111111100110010010010,100010101011100001110100,000101111001011110100100,010100100010111100011110,001001110011010011010111,001010001001110110011001,111001100101101110000101,110000011100011101010101
110101000010110011101001,101100010111110100100011,001001111110101000111001,101100011000101011001110,111100101000000110110011,010000110101100111111010,011010001110011010100110,100111000101001000111111,011111010000100101110100,010110111001101001000011,111110110011011010011000,110011011011000100001110,011101101101010001001100,000101001111001111010010,101011100000011101101010,000110110110000111001101,100111111100110010010010,100010101011100001110100,000101111001011110100100,010100100010111100011110,001001110011010011010111,001010001001110110011001,111001100101101110000101,110000011100011101010101
111100010000001111110100,111001000101101011000010,101110001101000100011110,000111100101001110100111,100100000010011111001011,001101111110001010011010,001101010001111001011101,010000111001100110011011,011110001010111000110011,101010110100111100101000,110111011000110010001100,000001001100110111110110,111001110011010000101110,011101101100010101000001,110010111100011001010111,110001100110101100011101,010110100111010011111000,101011010111010110010001,011010010110100011001111,100111110010100101010010,100100011111100001100101,010011011011001101101000,101011101000000011111001,001010101011111111000100
111100010001001110110100,111001001101101011000010,101110001101010100011110,000111100001001110000111,100100000010011111101011,001100111110001010011010,001101010001111001011111,110000111001110110011011,011110001010111000110011,101010110100111100101000,110111011010111010001100,000001011100110110110110,011001100011010000101110,011101111100010101000001,110010110100011001010110,110001100110101100011101,010110100101110011111000,101011010111010010010001,011010010110100111001111,101111110010100101010010,100100111111100001100101,010011011011001101111000,101011101000000011111101,001000101011111111010100
110101001010110011101001,101100010111110100100010,001001111110001000111001,101100011000101011001110,111100101000000110110011,010000010101101111111010,011010001110011010100110,100111000101001000111111,011111010000100001110100,010110111011101001000011,111110110011011010011000,110011011011000100001110,011101101101010001001110,001111001111001111010000,101011100000011101101010,000110110110000111001101,100011111100110010010010,100000101011100001110100,000101111001011110100100,010101100010111100011110,001001010011010011010111,001010001001110100011101,111001100101101110000101,110000011100011101010101
110101001010110011101001,101100010111110100100011,001001111110101000111001,101100011000101011001110,111100101000000110110011,010000010101100111111010,011010001110011010100110,100111000101001000111111,011111010000100101110100,010110111001101001000011,111110110011011010011000,110011011011000100001110,011100101101010001001100,001101001111001111010010,101011100000011101101010,000110110110000111001101,100111111100110010010010,100010101011100001110100,000101111001011110100100,010100100010111100011110,001001110011010011010111,001010001001110110011001,111001100101101110000101,110000011100011101010101
