00101001010011111,11011100000011011,10111010100001101,10110100110110110,11100111010100001,11110011001010110,01010101111000101,10010111010011100,01000111100101110,00010010011101011,01100110111011000,10001111111000010,10000001101111001,01011011110110000,00111101001101000,00001110001110101,11001000011101100
01011010011011010,11011101010101110,10110011011000001,11000000111101011,01110011100101010,11011001100010111,10110100110011110,11010110000111001,01101110110000101,10011010101101100,00111100001100011,11101101101011000,00101001010111101,01010101111110100,10001111110110010,11100010001110110,00000111001001111
01011010011011010,11001101010001110,10110011011000001,11000000111101011,01110011100101010,11011001100010111,10110100110011110,11010110000111001,01101110110000101,10011010101101100,00111100001100011,11101101101011000,00101001010111101,01010101111110100,10001111110110010,11100010001110110,00000111101011111
11111100101000101,01100000111101011,01010001001110110,00111110100111010,01001110011100100,10010010110100111,00001101111010011,01111011010000010,00110101010101101,11100101110110000,01001011100011101,10101000010011110,11010110011011001,10100111101001110,00110010111010100,10101011001110001,10011001111101000
10100110100101101,10110001001001110,10011101000110101,00111110000111010,00001011110100110,01111010011100101,11000011011111011,11110011100010000,10010100111100000,10101000111010011,01010100110011111,00011111101001001,11001110001000110,11101101010001000,01100101101100011,01001000101111100,00100111011010100
00111110000111010,10110001001001110,10011101000110101,10100110100101101,00001011110100110,01111010011100101,11000011011111011,11110011100010000,10010100111100000,10101000111010011,01010100110011111,00011111101001001,11001110001000110,11101101010001000,01100101101100011,01001000101111100,00100111011010100
01111100000110101,11110111000000010,11001010001010111,10001111100100101,00010111001111001,10111010110011001,00111001101000111,10101001000111110,01011110101001100,01001101110011011,11100000101101011,00100110111110110,01101011011100000,10100101011001101,10011100011100010,11010001111110100,01010010010101111
01011010011011010,11011101010001110,10110011011000001,11000000111101011,01110011100101010,11011001100010111,10110100110011110,11010110000111001,01101110110000101,10011010101101100,00111100001100011,11101101101011000,00101001010111101,01010101111110100,10001111110110010,11100010001110110,00000111101001111
01011010011011010,11001101010101110,10110011011000001,11000000111101011,01110011100101010,11011001100010111,10110100110011110,11010110000111001,01101110110000101,10011010101101100,00111100001100011,11101101101011000,00101001010111101,01010101111110100,10001111110110010,11100010001110110,00000111101001111
11001100111001010,10100011101010110,00110101110011011,01011011011000010,10010111110100100,10010010001111011,00001010111001101,10011101001010101,01000110010010111,11110000011011100,00101110011110000,00111110000001110,10101001010100111,11100111001001001,11111010100010001,01001001100111100,01110100101100111
00010111101101100,00101101001001111,01100110000111001,10101011011110000,00000010111011011,10111110100000011,10001101110111101,11010001001110011,11100100101010100,01011111010010110,11001010100101110,01111001100011000,11100011010001101,01111000111100101,11011100011001000,01100101110100010,10110000010111110
00010111101101100,00101101001001111,01101110000111001,10101011011100000,00000010111011011,10111110100000011,10001101110110101,11010001001110011,11100110101010100,01011111010010110,11001010100101110,00111001100011000,11110011010001101,01111000111100101,11011100011001000,01100101110100010,10110100010111110
01011100011000110,11000101011110000,10111000111101000,11110010010100011,10010100101011011,01001111100101010,01100001001101111,01011011010011101,11010011101000100,01100010111011010,00110001110110110,00111111001010001,11101100100010101,00000110111100101,10001010001110110,10100111010001110,01110110000111100
00010111101101100,00101101001001111,01101110000111001,10101011011110000,00000010111011011,10111110100000011,10001101110110101,11010001001110011,11100100101010100,01011111010010110,11001010100101110,01111001100011000,11100011010001101,01111000111100101,11011100011001000,01100101110100010,10110000010111110
10100100110100111,10000010011111011,01010101110111001,10011000101001101,00101111000011101,01001110111010100,11011110000000011,01111000010011110,00011101001110110,00110110101001010,10010011010000100,11100001101010110,00101011111000011,11101101011101000,01001011100101110,10111010100110000,01110010001100101
10000101110010111,00011011010110010,01101010100010111,01001100111101011,11000011001011001,00110011111000001,11011111100100101,01010000110111101,11011000011000110,10101001101111100,01101111010001100,00010110101011110,01110101001110111,11100110111110000,11110001100001010,10100010010101111,10111100000011001
10100100110100111,10000010011111011,01010101110111001,10011000101001101,00101111000011101,11001110111010100,11011111000000011,01111000010011011,00011101011110110,00110110101001010,10110011010001100,11100001101010110,00101011111000001,11101101001101000,01001011100101110,10111010100110000,01110010001100101
11101001010110011,01000010100111111,01110100001001011,10010110110010011,00111011100001001,10100010011101101,11010001010001110,00110001101110110,01011000111010101,00001111001010111,10101100100011100,01111110010100100,11011010001111000,11101010101000110,00001100111101010,11000101101100101,01100111111011000
00001110111100101,11000101011111000,10111000111101000,11110110010100011,10010100101001111,01011111100101010,01101001001101111,11011010010011101,11110011101000100,01100010111011010,00010001110110110,00111101011010001,11101100100010100,10100011100111001,10001010001110010,10101111010001110,00110110001111100
10000101110010111,00011011010110010,01101010100010111,01001100111101011,11000011001011001,00110011111000001,10011111100100101,01010000110111101,11011000011000110,10101001101111100,01101111010001100,00010110101011110,01110101001110111,11100110111110000,11110001100001010,10100010010101111,10111100010011001
01010010011100011,10011011000110001,00110101010010111,10010001101001011,00011011111000100,01011100100101101,11110111010001000,11101010110011110,00100011001101101,00111110001011010,10101100111100001,00111001010101010,01001001011011001,01110001101110000,00000111110111010,10010000011111100,11001101001100110
10000101110010111,00011011010110010,01101010100010111,01001100111101011,11000011001011001,00110011111000001,10011111100100101,01010000110111101,11011000011000100,00101001101111100,01100111010001100,00010110101011110,01110101001110111,11100110111110000,11110001100001010,10100010011101111,10111100010011001
00000110111100101,11000101011111000,10111000111101000,11110100010100011,10010100101011111,01011111100101010,01101001001101111,11011010010011101,11110011001000100,01100010111011010,00010001110110110,00111101011010001,11101100100010100,10100011100111001,10001010001110010,10101111010001110,00110110000111100
01010010011100011,10011011000110001,00110101010010111,10010001101001011,00011011111000100,01011100100101101,11110111010001000,11101010110011111,00100011001101101,00111110001011010,10101100111100001,00111001010101010,01001101011011001,01110001101110000,00000111110111010,10010000011111100,11001101001100110
10100100110100111,10000010011111011,01010101100111001,10011000101001101,00101110000011101,11000110111010100,11011111000000011,01111000110011011,00011101011110110,00110110101001010,10110011010001100,11100001001010110,00101011111000001,11101100011101000,01001011100101110,10111010100110000,01110010001100101
10100011001011111,01010001110111111,10111100000111001,01001111010001101,00110111111010000,00101010110101010,10011001011000011,10000101111101100,01001101101011010,01100001001100001,11001010011110100,01110100011001110,11111001100000100,11010111000100010,11100100110010011,00011110101100111,11010010101001001
01101110101001011,10110110011010010,01100011110110010,11110010110000101,11010110000111011,11011000101010110,10111101100101000,11100101000011101,00001110110011100,00010001111011011,01110100011101100,00111011001110101,01011101010000111,10101000010101111,11001100111110001,11001011011001000,10000111101100110
11110001101101000,01110000110010110,01011010101000011,10000000111100111,01010100010100010,11101100011011001,11011001000111011,00001101110001110,10010111110010001,00100011011111011,10010110001011110,10111010010101101,11100111000000111,00111101001110101,01000110100111101,11001011011110100,10101110100110010
11110101101101000,01110000110010110,01011010101000011,10000000111100111,01010110010100010,11101100011011001,11011001000111011,00001101110001110,10010111110010001,00100011011111011,10010110001011110,10111010010101101,11100111000000111,00111101001110101,01000110100111101,11001011011110100,10101110100110010
00001110111100101,11000101011111000,10111000111101000,11110110010100011,10010100101011011,01011111100101010,01101001001101111,11011010010011101,11010011101000100,01100010111011010,00010001110110110,00111111011010001,11101100100010100,10100011100111001,10001010001110010,10101111010001110,00110110001111100
01111010001000110,10101001001111010,10111101110010100,01100100111011110,10011100011011011,11010111100001010,01110101000110011,11100011011010001,00010011101111101,10000111011100110,01011001111100000,11001000100110111,10101110101100001,01001101001001101,01001110010111000,00101011110001011,11110000010101101
11100110000110101,01011010001100111,10001011111110100,00110011110001101,00000101010111111,01101011001011011,10010110101011010,01110000011111000,11011101000011100,01100101111000110,00101000100111110,00111101101110001,11000001101101011,01001110110101000,11011000110010011,10111111010100010,10101100011001101
01001111100001101,00010010111010101,11100000000011101,10011010100111110,01010101000110011,10111101001010100,11111010001100001,11110110110000110,01100011101011010,11001001110010011,00101110010011011,00101100101100111,01011000011001110,11000100111111000,00110001110101001,01101011010110100,10000011011101111
01001011011010101,11100011110001100,00111001110000011,01111110101100000,00111110000001110,00001010110111010,00010111010101001,01010000101101111,10101011001101011,10110000011110100,01100101011011010,11100110000010011,00101101100111101,11011001000011000,10010111101010110,10001100111001001,11001101010100110
10100100110100111,10000010011111011,01010101110111001,10011000101001101,00101111000011101,01001110110010100,11011111000000011,01111000010011011,00011101011110110,00110110101001010,10110011010001100,11100001101010110,00101011111000001,11101100011101000,01001011100101110,10111010100110000,01110010001100101
