10000000111111111111,01001111000011111111,00101111111100001111,00011111111111110000,01111000110011000110,01110100101000111100,01110010010101011001,01110001001110100011,10110011100010011010,10111100010010101001,10111001001001010101,10110110000101100110,11011010001110001100,11010101011001001010,11010011110000100101,11011100100100010011,11101001100101101000,11100101010110010100,11101010011000110010,11100110101011000001
10111010000111110010,11001100001011010111,10101011101110000101,11100111010100010011,10001101110101100110,01011110110010100001,00010111100010011110,01100011011011100110,01101110101101001010,11110000100000101111,00001010011100111111,01000001100111111001,00111001111001010011,10100100111010111000,00110100010111001101,01111101001100110100,10010111001001101001,11010010111101010100,11101011010001011100,11011001011110001010
10111010000111110010,00111001111001010011,10101011101110000101,11100111010100010011,00110011110100101000,01011110110010100001,00010111100010011110,01100011011011100110,01101110101101001010,11110000100000101111,00001010011100111111,01000001100111111001,10001101110101100110,10100100111010111000,00110100010111001101,01111101001100110100,10010111001001101001,11010010111101010100,11101011010001011100,11011001011110001010
11001011101000110010,11001100001011010111,10101011101110000101,10111010000111110010,10001101110101100110,01011110110010100001,00010111100010011110,01100011011011100110,01101110101101001010,11110000100000101111,00001010011100111111,01000001100111111001,11100111010100010011,10100100111010111000,00111001111001010011,01111101001100110100,10010111001001101001,11010010111101010100,11101011010001011100,11011001011110001010
00110011011100010010,01011111101000111001,10011001001111110101,01111001110011011000,01000101010101110011,00110110100101100100,01111000000100001111,11100011000110101000,11011010011001100010,10101111000001011110,01000010101111011110,10010011110101001011,11001101111100000100,11010110010010010101,00101011110010100111,00101110011111001001,00010101011010101110,10100000111000111101,10011100100110110010,11110101101011000011
00110011011100010010,01011111101000111001,10011001001111110101,01111001110011011000,01000101010101110011,00110110100101100100,01111000000100001111,11100011000110101000,11011010011001100010,10101111000001011110,01000010101111011110,10010011110101001001,11001101111100000100,11010110010010010101,00001011110010100111,00101110011111001001,00010101011010101110,10100000111000111101,10011100100110111010,11110101101011000011
00110101011110110010,01011111101000111001,10011001000111110101,01111001110011011000,11101100100101110011,00110110100101100100,01111000001100001111,11100011000110101000,11011010011001100010,10101111001001011110,01000010101111010110,10010011110100011011,11001101111100000100,11110110010010010101,00101011110010100111,00001110011111001001,01000101010001101111,10100000111001111101,10011100100010101110,10110101101011000011
00110101011110110010,01011111101000110001,10011001000111110101,01111001110011011000,11101100100101110011,00110110100101100100,01111000001100001111,11100011001110101000,11011010011001100010,10101111001001011110,01000010101111010110,10010011110100011011,11001101111100000100,11110110010010010101,00101011110010100111,00001110011111001001,01000101010001101111,10100000111001111101,10011100100010101110,10110101101011000011
00110011011110010010,01011111101000111001,10011001001111110101,01111001110011011000,01000101010101110011,00110110100101100100,01111000000100001111,11100011000110101000,11111010011001100010,10101111000001011110,01000010101111011110,10010011110101001011,11001101111100000100,11010110010010010101,00001011110010100111,00101110011111001001,00010101011011101110,10100000111000111101,10011100100110111010,11100101101011000011
11001011101000110010,11001100001011010111,10101011101110000101,10110110000110110011,10001101110101100110,01011110110010100001,00010111100010011110,01100011011011100110,01101110101101001010,11110000100000101111,00001010011100111111,01000001100111111001,01000101111100000011,10100100111010111000,00111001111001010011,01111101001100110100,10010111001001101001,11010010111101010100,11101111010000011001,11011001011110001010
11110001010101101110,01100101011110010100,01011001101101001001,10101011000101010111,01001010001110111110,00110110100111001010,10111111011000011000,11000101100011011010,11001110110101100000,01011111010010000011,10010011110110110001,11110100001000110011,01010010111001010110,00011100010011111101,10010111001011100100,10000100111100001111,00101001111011100010,01100111100000101101,11111000100010000100,11100010011011001001
11110001010100101110,01100101011110010100,01011001101101001001,10101011000101010111,01001010001110111010,00110110100111001010,10111111111000011000,11000101100011011010,11001110110101100000,01011111010010000011,10010011110110110001,11110100001000110011,01010010111001010110,00011100010011111101,10010111001011100100,10000100111110001111,00101001111011100010,01100111100000101101,11111000100010000100,11100010011011001001
