101101,001110,011101,110100,000111,111011
101101,011101,110100,111000,001110,110011
001111,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
100111,101101,011111,101010,110100,110001
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011110,011011,010101,001101,111000,100111
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
010111,100110,101110,011100,110110,101000
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
100101,110110,101011,111100,110001,011111
011110,011011,010101,001101,111000,100111
011111,100110,111010,111100,110001,101001
100101,110110,101011,111100,110001,011111
101101,001110,011101,110100,000111,111011
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
011011,011110,111101,101010,110010,100111
101101,001110,011101,110100,000111,111011
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
101101,001110,011101,110100,000111,111011
101101,011101,110100,111000,001110,110011
011011,011110,111101,101010,110010,100111
001111,110011,011101,101001,111110,100101
100101,001110,101101,111100,000111,111011
101101,001110,011101,110100,000111,111011
101101,011101,110100,111000,001110,110011
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
011110,011011,010101,001101,111000,100111
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
011110,011011,010101,001101,111000,100111
011011,100111,001110,011101,110110,101000
011110,011011,010101,001101,111000,100111
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
011011,100111,001110,011101,110110,101000
100101,110110,101011,111100,110001,011111
011011,011110,111101,101010,110010,100111
011011,
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
100101,111100,111000,111100,110010,101001
011011,011110,111101,101010,110010,100111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
001110,011110,111001,110100,111000,100101
001011,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
001111,110011,011101,101001,111110,100101
101101,001110,011101,110100,000111,111011
101101,001110,011101,110100,000111,111011
011111,100110,111010,111100,110001,101001
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
100101,110110,101011,111100,110001,011111
001111,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
011110,011011,010101,001101,111000,100111
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
001111,110011,011101,101001,111110,100101
100101,110110,101011,111100,110001,011111
101101,011101,110100,111000,001110,110011
001111,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
100101,110110,101011,111100,110001,011111
001111,110011,011101,101001,111110,100101
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
011110,011011,010101,001101,111000,100111
101101,001110,011101,110100,000111,111011
011110,011011,010101,001101,111000,100111
100101,110110,101011,111100,110001,011111
101101,011101,110100,111000,001110,110011
101101,011101,110100,111000,001110,110011
011110,011011,010101,001101,111000,100111
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
011011,011110,111101,101010,110010,100111
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
001111,110011,011101,101001,111110,100101
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
101101,001110,011101,110100,000111,111011
100101,110110,101011,111100,110001,011111
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,011001
110111,011010,101110,111001,001011,011101
001111,110011,011101,101001,111110,100101
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
101101,001110,011101,110100,000111,111011
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
100101,110110,101011,111100,110001,011111
110111,011010,101110,1110,0,001011,011101
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
011110,011011,010101,001101,111000,100111
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
011110,110011,010110,011101,111000,100101
011110,011011,010101,001101,111000,100111
011110,011011,010101,001101,111000,100111
011111,100110,111010,111100,110001,101001
001111,110011,011101,101001,111110,100101
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
100101,110110,101011,111100,110001,011111
100101,110110,101011,111100,110001,011111
011110,011011,010101,001101,111000,100111
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
110111,011010,101110,111001,001011,011101
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011110,011011,010101,001101,111000,100111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
011011,011110,111101,101010,110010,100111
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
011110,011011,010101,001101,111000,100111
101101,001110,011101,110100,000111,111011
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
011110,011011,010101,001101,111000,100111
011110,011011,010101,001101,111000,100111
011011,011110,111101,101010,110010,100111
110111,011010,101110,111001,001011,011101
011011,011110,111101,101010,110010,100111
101101,001110,011101,110100,000111,111011
011110,011011,010101,001101,111000,100111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
011011,011110,111101,101010,110010,100111
011110,011011,010101,001101,111000,100111
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
001111,110011,011101,101001,111110,100101
100101,110110,101011,111100,110001,011111
001111,110011,011101,101001,111110,100101
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
011110,011011,010101,001101,111000,100111
011011,100111,001110,011101,110110,101000
011011,011110,111101,101010,110010,100111
011111,100110,111010,111100,110001,101001
011011,011110,111101,101010,110010,100111
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
011111,100110,111010,111100,110001,101001
001111,110011,011101,101001,111110,100101
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
101101,001110,011101,110100,000111,111011
011111,100110,111010,111100,110001,101001
101101,001110,011101,110100,000111,111011
011011,100111,001110,011101,110110,101000
111111,011010,111101,101001,110010,011111
011111,100110,111010,111100,110001,101001
001111,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
001111,110011,011101,101001,111110,100101
101101,001110,011101,110100,000111,111011
100101,110110,101011,111100,110001,011111
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
101101,001110,011101,110100,000111,111011
101101,011101,110100,111000,001110,110011
110111,011010,101110,111001,001011,011101
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
100101,110110,101011,111100,110001,011111
101101,011101,110100,111000,001110,110011
110111,011010,101110,111001,001011,011101
100101,011110,101010,111100,000111,111001
011110,011011,010101,001101,111000,100111
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
110111,011010,101110,111001,001011,011101
011110,011011,010101,001101,111000,100111
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
001111,110011,011101,101001,111110,100101
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
001111,110011,011101,101001,111110,100101
011111,100110,111010,111100,110001,101001
100101,110110,101011,111100,110001,011111
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
011110,011011,010101,001101,111000,100111
100101,110110,101011,111100,110001,011111
100101,110110,101011,111100,110001,011111
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
100101,110110,101011,111100,110001,011111
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
011110,011011,010101,001101,111000,100111
100101,110110,101011,111100,110001,011111
011011,011110,111101,101010,110010,100111
011111,100110,111010,111100,110001,101001
011110,011011,010101,001101,111000,100111
011011,011110,111101,101010,110010,100111
011110,011011,010101,001101,111000,100111
100101,110110,101011,111100,110001,011111
011011,100111,001110,011101,110110,101000
011011,100111,001110,011101,110110,101000
101101,001110,011101,110100,000111,111011
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
001111,110011,011101,101001,111110,100101
011011,100111,001110,011101,110110,101000
101101,011101,110100,111000,001110,110011
111111,011010,111101,101001,110010,111001
001111,110011,011101,101001,111110,100101
110111,011010,101110,111001,001011,011101
101101,001110,011101,110100,000111,111011
110111,011010,101110,111001,001011,011101
010111,100110,101110,011100,110110,101000
001111,110011,011101,101001,111110,100101
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
100101,110110,101011,111100,110001,011111
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
011011,011110,111101,101010,110010,100111
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
011011,100111,001110,011101,110110,101000
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
110111,011010,101110,111001,001011,011101
101101,011101,110100,111000,001110,110011
011110,011011,010101,001101,111000,100111
001111,110011,011101,101001,111110,100101
101101,011101,110100,111000,001110,110011
011011,100111,001110,011101,110110,101000
011111,100110,111010,111100,110001,101001
100101,110110,101011,111100,110001,011111
011110,011011,010101,001101,111000,100111
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
110111,011010,101110,111001,001011,011101
100101,110110,101011,111100,110001,011111
001111,110011,011101,101001,111110,100101
001111,110011,011101,101001,111110,100101
100101,110110,101011,111100,110001,011111
101101,011101,110100,111000,001110,110011
011111,100110,111010,111100,110001,101001
011011,100111,001110,011101,110110,101000
010111,100110,101110,011100,110110,101001
001111,110011,011101,101001,111110,100101
011111,100110,111010,111100,110001,101001
101101,011101,110100,111000,001110,110011
